Date,Symbol,Close,prediction
2012-06-19,ZEEL,135.0,135.2114126548037
2012-06-20,ZEEL,135.0,134.27756342822994
2012-06-21,ZEEL,135.0,135.49127469809162
2012-06-26,HINDALCO,115.2,115.04043806382732
2012-06-27,INFY,2468.1,2466.361182900244
2012-06-28,BAJAJ-AUTO,1550.25,1553.8608847691012
2012-06-29,HINDALCO,119.9,119.11445640758947
2012-07-02,BAJAJ-AUTO,1558.1,1558.384499183183
2012-07-03,BAJAJ-AUTO,1561.95,1565.409255900194
2012-07-04,BAJAJ-AUTO,1583.2,1576.482862357567
2012-07-05,HINDALCO,125.45,125.4670779842539
2012-07-06,ZEEL,147.95,147.95003432958444
2012-07-09,INFY,2437.95,2442.930042740333
2012-07-10,BAJAJ-AUTO,1524.4,1525.3518446915114
2012-07-10,HINDALCO,127.65,126.72315097556002
2012-07-10,ZEEL,142.7,144.34734687387316
2012-07-10,ZEEL,142.7,144.37596088126438
2012-07-11,ZEEL,144.05,143.37325182607205
2012-07-12,HINDALCO,123.1,123.10756929743738
2012-07-17,INFY,2171.25,2177.5032814639962
2012-07-19,INFY,2245.2,2232.1532975616537
2012-07-19,ZEEL,146.3,146.46006358314597
2012-07-23,INFY,2189.1,2194.5158167529353
2012-07-30,HINDALCO,118.5,116.92515409422576
2012-08-02,BAJAJ-AUTO,1625.15,1608.1502171536206
2012-08-02,INFY,2205.75,2207.075249416262
2012-08-03,ZEEL,162.95,164.48719489644665
2012-08-06,HINDALCO,118.15,118.15113791305977
2012-08-07,HINDALCO,118.8,118.87797583305502
2012-08-07,ZEEL,167.55,167.09010103825176
2012-08-08,BAJAJ-AUTO,1678.55,1670.6188928229426
2012-08-08,HINDALCO,121.4,122.09110890969822
2012-08-08,ZEEL,163.5,164.42200666783472
2012-08-10,ZEEL,167.5,167.4304004288335
2012-08-13,ZEEL,170.7,169.29381215797346
2012-08-14,BAJAJ-AUTO,1688.6,1682.2024025780165
2012-08-14,ZEEL,172.45,172.43812554473735
2012-08-16,HINDALCO,116.7,117.58593236262703
2012-08-16,INFY,2315.45,2307.710005446343
2012-08-17,BAJAJ-AUTO,1696.4,1692.722334743739
2012-08-17,ZEEL,169.35,169.6441876876087
2012-08-23,ZEEL,167.75,169.35290248651103
2012-08-24,BAJAJ-AUTO,1711.4,1699.8096414479355
2012-08-24,INFY,2444.8,2445.547474131636
2012-08-27,HINDALCO,110.1,110.14659249282506
2012-08-27,INFY,2411.9,2424.083515089319
2012-08-30,HINDALCO,106.1,105.58993016691741
2012-08-31,INFY,2361.65,2362.5238832857017
2012-09-04,HINDALCO,103.65,103.12246593234559
2012-09-05,HINDALCO,100.85,101.98489202760658
2012-09-05,INFY,2339.45,2343.475943321581
2012-09-05,ZEEL,171.2,170.06089855963626
2012-09-06,HINDALCO,101.75,102.2606802187995
2012-09-06,HINDALCO,101.75,102.27265817538186
2012-09-07,HINDALCO,105.15,104.5515070268338
2012-09-08,HINDALCO,106.85,106.3066367738603
2012-09-11,BAJAJ-AUTO,1715.35,1701.9862667627842
2012-09-11,INFY,2529.5,2508.0387248451857
2012-09-11,ZEEL,169.05,169.1920885533816
2012-09-13,HINDALCO,109.55,108.88377129791976
2012-09-17,BAJAJ-AUTO,1738.6,1740.4240383741296
2012-09-18,BAJAJ-AUTO,1748.55,1744.1628433519948
2012-09-24,BAJAJ-AUTO,1809.2,1813.6844911365101
2012-09-26,BAJAJ-AUTO,1798.55,1797.8181707528088
2012-09-26,ZEEL,178.8,180.2741685139863
2012-10-01,BAJAJ-AUTO,1810.4,1814.8258760536314
2012-10-01,INFY,2609.65,2601.0763047041623
2012-10-03,HINDALCO,124.7,123.7092365352548
2012-10-10,HINDALCO,116.0,117.79361664320037
2012-10-10,ZEEL,188.6,190.94024079889965
2012-10-11,HINDALCO,118.05,116.68949542278162
2012-10-12,HINDALCO,118.05,118.59878855124559
2012-10-12,ZEEL,192.8,193.26623369570316
2012-10-12,ZEEL,192.8,193.29950579732088
2012-10-15,ZEEL,188.85,189.87658702802145
2012-10-17,BAJAJ-AUTO,1755.25,1755.1827322052047
2012-10-17,ZEEL,193.15,191.0627881699569
2012-10-18,ZEEL,193.5,195.00582001804673
2012-10-23,ZEEL,191.3,190.2229059453844
2012-10-25,ZEEL,189.5,189.59855971856274
2012-10-26,BAJAJ-AUTO,1788.05,1776.0807743368202
2012-10-31,BAJAJ-AUTO,1816.45,1810.3617358945207
2012-10-31,INFY,2363.0,2365.0777963513406
2012-10-31,ZEEL,189.3,187.32438689918268
2012-11-01,HINDALCO,116.25,115.06917374658984
2012-11-05,ZEEL,194.5,193.60837071989621
2012-11-06,BAJAJ-AUTO,1846.75,1854.1281779854685
2012-11-07,HINDALCO,113.75,113.79272050152485
2012-11-07,INFY,2404.4,2400.729798651082
2012-11-07,ZEEL,196.55,196.32505135582704
2012-11-08,HINDALCO,113.8,113.25309753133573
2012-11-09,BAJAJ-AUTO,1852.05,1860.2550754350475
2012-11-15,HINDALCO,111.2,111.00724279045879
2012-11-16,INFY,2343.35,2363.1846692791596
2012-11-20,BAJAJ-AUTO,1827.7,1829.8475490218561
2012-11-23,BAJAJ-AUTO,1817.9,1819.9549746545144
2012-11-23,ZEEL,204.35,202.26403683729504
2012-11-26,BAJAJ-AUTO,1821.1,1829.514696747149
2012-12-04,BAJAJ-AUTO,1957.25,1952.1683549510187
2012-12-04,HINDALCO,117.1,116.55936034981782
2012-12-05,BAJAJ-AUTO,1929.2,1940.9465454500169
2012-12-05,INFY,2382.5,2391.1240056638603
2012-12-10,HINDALCO,123.05,122.50877112147695
2012-12-10,ZEEL,206.25,207.82609654116328
2012-12-11,HINDALCO,119.85,119.78169250284505
2012-12-12,HINDALCO,118.4,118.95038798230414
2012-12-12,ZEEL,205.3,205.25516195821632
2012-12-14,BAJAJ-AUTO,2081.4,2092.011082739726
2012-12-14,BAJAJ-AUTO,2081.4,2092.0410276311823
2012-12-14,INFY,2278.8,2284.3527041617194
2012-12-18,BAJAJ-AUTO,2095.55,2098.333132642498
2012-12-19,INFY,2296.15,2290.357887851239
2012-12-21,ZEEL,222.4,223.97814882102443
2012-12-26,INFY,2315.25,2314.8150080103883
2012-12-27,BAJAJ-AUTO,2134.2,2138.5548784736393
2012-12-27,HINDALCO,128.1,128.7248878402988
2012-12-27,INFY,2287.75,2290.0510965008234
2012-12-27,ZEEL,220.05,223.84189737832804
2012-12-31,BAJAJ-AUTO,2131.15,2136.606726823245
2013-01-02,HINDALCO,135.0,135.3543027028798
2013-01-02,ZEEL,231.15,229.64756010535095
2013-01-03,ZEEL,231.2,231.73336590238952
2013-01-07,HINDALCO,134.4,134.57833638128994
2013-01-07,INFY,2374.8,2360.9610079237427
2013-01-09,ZEEL,223.35,224.43307092484338
2013-01-10,HINDALCO,130.05,130.34787257428619
2013-01-11,ZEEL,232.3,231.74022970131278
2013-01-14,HINDALCO,128.25,127.28741752661591
2013-01-16,BAJAJ-AUTO,2076.5,2098.938741971071
2013-01-16,ZEEL,222.7,224.1223257891934
2013-01-17,HINDALCO,122.05,122.1360340114003
2013-01-17,ZEEL,228.4,227.91411659916776
2013-01-21,HINDALCO,122.75,123.83866872484401
2013-01-21,INFY,2796.3,2799.0339561083783
2013-01-23,INFY,2789.6,2793.697633995827
2013-01-23,ZEEL,234.65,229.97921587368546
2013-01-24,BAJAJ-AUTO,2013.05,2021.1628198934854
2013-01-24,ZEEL,225.7,229.37905179744314
2013-01-25,BAJAJ-AUTO,2080.0,2072.8431602865826
2013-01-25,HINDALCO,116.4,116.28456002715609
2013-01-29,INFY,2799.0,2807.145295557223
2013-01-30,HINDALCO,115.05,115.36534006388281
2013-01-31,BAJAJ-AUTO,2027.15,2053.7671495115696
2013-01-31,ZEEL,230.1,227.8961546891569
2013-02-01,BAJAJ-AUTO,2055.95,2065.036188016495
2013-02-04,HINDALCO,113.2,113.94869102218743
2013-02-06,BAJAJ-AUTO,2081.8,2094.0675836212176
2013-02-06,HINDALCO,114.4,114.4135290932997
2013-02-06,ZEEL,238.1,236.45035983662666
2013-02-07,HINDALCO,113.35,114.08723260053755
2013-02-07,INFY,2789.5,2791.062286466797
2013-02-07,ZEEL,231.2,234.186444507444
2013-02-08,INFY,2789.45,2800.1773747011275
2013-02-11,INFY,2792.05,2799.013966511473
2013-02-13,HINDALCO,110.5,111.56257433541617
2013-02-13,ZEEL,228.05,229.20885625333355
2013-02-20,HINDALCO,111.55,111.53434246649805
2013-02-20,ZEEL,219.95,219.61185692559576
2013-02-22,ZEEL,219.85,218.32659135160594
2013-02-25,HINDALCO,106.65,106.80668524152651
2013-02-27,BAJAJ-AUTO,1964.1,1945.6082511687505
2013-02-28,BAJAJ-AUTO,1973.0,1971.6414278612485
2013-03-01,HINDALCO,98.95,98.31558562115632
2013-03-07,HINDALCO,101.1,99.67636612861064
2013-03-11,HINDALCO,100.7,99.90717116973755
2013-03-11,ZEEL,219.3,220.96915015549882
2013-03-12,HINDALCO,99.45,99.79144873518752
2013-03-13,INFY,2863.45,2860.331280263078
2013-03-14,HINDALCO,96.05,94.73680046373725
2013-03-14,ZEEL,213.55,208.08740468974383
2013-03-15,INFY,2878.25,2896.5869613122213
2013-03-19,ZEEL,214.15,214.15919109840235
2013-03-21,HINDALCO,88.15,89.6530093431104
2013-03-22,BAJAJ-AUTO,1820.65,1821.5148148615756
2013-03-22,HINDALCO,89.65,89.86672571654074
2013-03-26,HINDALCO,88.2,88.0804940282895
2013-04-01,HINDALCO,91.7,91.1706923748036
2013-04-02,ZEEL,214.65,212.908374275282
2013-04-04,ZEEL,207.7,209.97616890577055
2013-04-05,BAJAJ-AUTO,1701.25,1706.809501294574
2013-04-08,BAJAJ-AUTO,1705.45,1700.1418286823332
2013-04-08,INFY,2831.9,2850.817471519769
2013-04-09,HINDALCO,90.85,91.31478392689648
2013-04-11,HINDALCO,90.1,89.92223240311253
2013-04-11,ZEEL,208.5,208.5039833578814
2013-04-15,INFY,2339.05,2275.945898359034
2013-04-22,BAJAJ-AUTO,1762.85,1774.8187296793506
2013-04-22,HINDALCO,95.45,94.53151855597717
2013-04-23,BAJAJ-AUTO,1805.0,1799.7108783928252
2013-04-25,BAJAJ-AUTO,1838.0,1839.321223968807
2013-04-29,BAJAJ-AUTO,1900.0,1912.4154866484857
2013-05-02,BAJAJ-AUTO,1860.05,1876.5242186871963
2013-05-02,ZEEL,234.25,235.54612642347317
2013-05-03,INFY,2307.95,2303.0819698415853
2013-05-03,ZEEL,236.9,236.7077694216618
2013-05-06,BAJAJ-AUTO,1827.1,1831.0256782993476
2013-05-08,BAJAJ-AUTO,1838.65,1833.779109015143
2013-05-08,ZEEL,245.7,244.0317225711834
2013-05-09,INFY,2361.4,2363.1163995626384
2013-05-10,BAJAJ-AUTO,1858.05,1852.13770093425
2013-05-11,INFY,2361.95,2360.8148329621804
2013-05-11,ZEEL,243.05,243.16122724778518
2013-05-11,ZEEL,243.05,243.18917581314406
2013-05-13,BAJAJ-AUTO,1819.3,1833.5345047499518
2013-05-13,INFY,2339.6,2341.8179569532836
2013-05-14,BAJAJ-AUTO,1787.7,1790.4891955993605
2013-05-14,INFY,2350.05,2362.404515322551
2013-05-15,INFY,2360.45,2363.593766167387
2013-05-16,HINDALCO,111.1,111.15562617776891
2013-05-16,INFY,2332.6,2328.0205466022744
2013-05-17,ZEEL,242.75,242.2465558879379
2013-05-22,BAJAJ-AUTO,1849.35,1849.6583121174983
2013-05-22,ZEEL,241.35,242.5711050886415
2013-05-23,INFY,2359.85,2393.651665901967
2013-05-24,BAJAJ-AUTO,1804.65,1801.4241555047588
2013-05-27,HINDALCO,110.6,110.0261739560728
2013-05-28,ZEEL,237.9,239.12562369664548
2013-05-30,HINDALCO,106.85,107.89613385647783
2013-05-30,INFY,2341.45,2332.2717525773883
2013-05-30,ZEEL,235.0,233.16456688604714
2013-05-31,BAJAJ-AUTO,1820.5,1803.1934377057123
2013-06-04,HINDALCO,100.85,100.77309315748872
2013-06-05,ZEEL,233.1,232.81220696023485
2013-06-06,HINDALCO,102.85,101.50769531790299
2013-06-06,INFY,2429.65,2427.94872931028
2013-06-07,HINDALCO,101.95,103.13311454452568
2013-06-10,INFY,2486.75,2486.1857791879447
2013-06-11,ZEEL,222.5,222.94939425983597
2013-06-11,ZEEL,222.5,223.06451573143326
2013-06-12,ZEEL,217.1,215.49276349544922
2013-06-13,BAJAJ-AUTO,1708.3,1704.9515931071624
2013-06-14,HINDALCO,103.65,103.10423426532786
2013-06-14,ZEEL,220.8,219.3769840181283
2013-06-20,BAJAJ-AUTO,1820.35,1834.5036290758294
2013-06-20,HINDALCO,97.75,98.51710370143816
2013-06-20,ZEEL,227.95,228.11772221510654
2013-06-21,BAJAJ-AUTO,1830.05,1817.1457966639991
2013-06-24,HINDALCO,94.1,94.00627922901297
2013-06-25,HINDALCO,97.05,96.76584836356825
2013-06-25,ZEEL,225.9,224.75749288694286
2013-06-26,HINDALCO,94.7,95.254236178613
2013-06-27,BAJAJ-AUTO,1838.2,1850.024784732064
2013-06-28,HINDALCO,99.8,99.27385152611957
2013-07-01,ZEEL,247.6,244.89984770924815
2013-07-02,INFY,2403.95,2423.5649765579237
2013-07-03,ZEEL,241.95,240.72218418658224
2013-07-04,HINDALCO,99.95,99.45246525814638
2013-07-05,HINDALCO,99.95,100.16226583487119
2013-07-09,INFY,2498.2,2505.5316445839844
2013-07-12,ZEEL,238.3,237.50899311689753
2013-07-15,ZEEL,239.9,240.15819670936946
2013-07-22,BAJAJ-AUTO,1985.35,1992.4798890201994
2013-07-26,BAJAJ-AUTO,2032.15,2039.1384698267407
2013-07-26,INFY,2913.3,2926.4387417760454
2013-07-29,BAJAJ-AUTO,1996.2,2015.424126819523
2013-07-29,ZEEL,250.95,254.3587313551047
2013-07-30,HINDALCO,86.5,87.0205997790988
2013-07-31,HINDALCO,90.1,88.13199117092964
2013-08-01,INFY,2974.65,2969.5782425526095
2013-08-02,HINDALCO,86.7,86.00039027844257
2013-08-02,ZEEL,242.1,244.13385467940483
2013-08-05,INFY,3009.05,3016.7979369674754
2013-08-14,INFY,3069.65,3068.2109180008274
2013-08-20,INFY,3006.65,2992.3103743882816
2013-08-21,INFY,2958.75,2940.318784177635
2013-08-21,ZEEL,236.25,237.86061744370915
2013-08-28,ZEEL,219.9,212.3980640958289
2013-08-29,HINDALCO,107.1,106.41112593492224
2013-08-30,ZEEL,231.5,230.69373689784857
2013-09-02,BAJAJ-AUTO,1856.1,1860.2295191291867
2013-09-02,HINDALCO,108.95,108.07063211634046
2013-09-03,INFY,3033.7,3046.9039791738032
2013-09-04,HINDALCO,108.55,107.56901307180689
2013-09-05,BAJAJ-AUTO,1901.0,1916.8287601186626
2013-09-05,BAJAJ-AUTO,1901.0,1916.9917934165894
2013-09-11,BAJAJ-AUTO,1996.5,1997.5113457407158
2013-09-11,ZEEL,229.6,229.32614736560092
2013-09-16,HINDALCO,113.1,113.17321478840408
2013-09-16,INFY,2993.4,3016.040835022172
2013-09-17,ZEEL,223.2,222.75502216470662
2013-09-19,HINDALCO,118.5,118.15179829488024
2013-09-19,INFY,3019.0,3021.18829061059
2013-09-24,BAJAJ-AUTO,2031.6,2021.5806918726903
2013-09-24,HINDALCO,112.0,113.07916870271771
2013-09-30,INFY,3013.0,3029.096994001827
2013-10-03,INFY,3037.15,3032.3965247466535
2013-10-04,BAJAJ-AUTO,2117.9,2130.1084486773457
2013-10-07,HINDALCO,121.85,120.58154218185001
2013-10-07,INFY,3021.85,3027.0698507022307
2013-10-07,ZEEL,248.75,251.61044287086065
2013-10-08,BAJAJ-AUTO,2116.05,2114.200344748419
2013-10-10,BAJAJ-AUTO,2141.4,2139.420102858701
2013-10-11,BAJAJ-AUTO,2141.1,2141.656999501241
2013-10-14,HINDALCO,110.6,110.83658101904103
2013-10-17,HINDALCO,111.15,112.24335698581326
2013-10-21,ZEEL,266.65,265.8136812447476
2013-10-22,ZEEL,267.35,265.6755255496137
2013-10-23,HINDALCO,115.9,116.15681370179814
2013-10-24,BAJAJ-AUTO,2082.3,2091.8374265929415
2013-10-24,ZEEL,263.25,264.5249436601713
2013-10-25,BAJAJ-AUTO,2080.6,2072.869498712814
2013-10-25,INFY,3331.55,3327.9018064851625
2013-10-28,ZEEL,261.25,262.75956085344967
2013-10-30,INFY,3323.9,3329.4962172752435
2013-10-31,ZEEL,266.05,265.61383837515575
2013-11-03,INFY,3279.4,3286.577470466571
2013-11-05,INFY,3265.85,3266.99996225454
2013-11-06,HINDALCO,115.25,115.39953267638734
2013-11-06,INFY,3306.15,3302.8130440825566
2013-11-06,ZEEL,270.3,271.4960896651091
2013-11-06,ZEEL,270.3,271.59191331776805
2013-11-08,BAJAJ-AUTO,2065.9,2076.2339997927475
2013-11-08,HINDALCO,116.5,115.66570378192259
2013-11-12,HINDALCO,111.25,112.12875530440608
2013-11-12,ZEEL,279.5,279.9266207186514
2013-11-13,HINDALCO,113.95,112.83677868586646
2013-11-18,HINDALCO,119.0,116.71323110441948
2013-11-18,INFY,3404.1,3406.0837919913756
2013-11-19,INFY,3442.95,3432.9959164242464
2013-11-22,HINDALCO,118.4,118.18483816949845
2013-11-22,INFY,3347.6,3360.216721425881
2013-11-22,ZEEL,253.25,254.76175822541651
2013-11-25,INFY,3326.0,3338.2406581138816
2013-11-27,BAJAJ-AUTO,1949.1,1945.7118887140934
2013-11-27,HINDALCO,118.75,118.51522852995073
2013-11-28,HINDALCO,121.4,120.92782250074248
2013-11-28,INFY,3327.8,3301.4157466928355
2013-11-29,HINDALCO,122.7,122.69316909827624
2013-12-03,BAJAJ-AUTO,1952.85,1951.670688298198
2013-12-03,HINDALCO,124.05,124.63201939169068
2013-12-03,INFY,3348.75,3349.847684332759
2013-12-04,INFY,3365.35,3367.052412315817
2013-12-05,BAJAJ-AUTO,1940.25,1945.3650036568945
2013-12-05,ZEEL,263.75,267.6987268051977
2013-12-06,HINDALCO,120.5,121.48988520223284
2013-12-09,ZEEL,281.1,277.7195526010067
2013-12-10,INFY,3370.85,3373.6187262442377
2013-12-11,HINDALCO,123.45,124.55455878246352
2013-12-11,HINDALCO,123.45,124.57651836953121
2013-12-11,INFY,3374.35,3358.773679595037
2013-12-11,ZEEL,281.0,280.34789876157953
2013-12-12,BAJAJ-AUTO,1951.4,1956.8968328266249
2013-12-13,INFY,3373.85,3371.4648281119516
2013-12-13,ZEEL,280.0,279.34072992505503
2013-12-17,ZEEL,285.4,287.2152969962673
2013-12-19,ZEEL,280.7,282.227238603976
2013-12-20,HINDALCO,119.45,119.51593361236188
2013-12-23,INFY,3468.45,3501.0060838888458
2013-12-23,ZEEL,278.65,281.79846498664597
2013-12-26,INFY,3520.65,3520.0998856435053
2013-12-26,ZEEL,281.5,285.98167524102655
2013-12-31,HINDALCO,122.6,122.16001178073822
2014-01-01,HINDALCO,121.8,122.44084660503826
2014-01-01,INFY,3468.0,3474.596803271367
2014-01-01,ZEEL,277.0,279.1795426912914
2014-01-03,BAJAJ-AUTO,1895.55,1887.747208855097
2014-01-03,HINDALCO,118.75,118.23723687572085
2014-01-10,ZEEL,295.1,293.6890377706467
2014-01-13,INFY,3665.0,3651.4604108643953
2014-01-14,ZEEL,284.55,285.68466790838477
2014-01-16,HINDALCO,112.95,112.52661634589826
2014-01-17,INFY,3729.75,3748.921576176354
2014-01-17,ZEEL,278.6,280.98475016480444
2014-01-20,HINDALCO,112.1,112.54186296418851
2014-01-20,HINDALCO,112.1,112.55251003670618
2014-01-20,INFY,3749.3,3742.53822842318
2014-01-21,BAJAJ-AUTO,1942.4,1937.3111941127713
2014-01-24,ZEEL,278.85,280.9370659360396
2014-01-29,ZEEL,259.4,260.31498940052785
2014-01-30,BAJAJ-AUTO,1920.85,1904.5089305650079
2014-01-31,BAJAJ-AUTO,1901.5,1899.2372681252973
2014-01-31,INFY,3701.1,3719.759801265094
2014-02-04,ZEEL,270.95,270.45684336830533
2014-02-05,BAJAJ-AUTO,1894.7,1870.3220607166725
2014-02-05,HINDALCO,104.25,103.33319265600495
2014-02-05,ZEEL,267.65,268.3068325163345
2014-02-06,INFY,3563.7,3556.798247310892
2014-02-10,INFY,3573.8,3567.392508113269
2014-02-13,BAJAJ-AUTO,1902.85,1905.879287793454
2014-02-13,INFY,3585.8,3595.9486008507797
2014-02-14,INFY,3644.3,3642.2663418709776
2014-02-14,ZEEL,261.4,258.55831634931036
2014-02-17,BAJAJ-AUTO,1845.35,1836.8678144800836
2014-02-17,HINDALCO,98.5,98.69683003243618
2014-02-18,BAJAJ-AUTO,1844.65,1843.4488383196408
2014-02-20,BAJAJ-AUTO,1842.4,1851.810310071704
2014-02-20,ZEEL,264.4,265.8111469349288
2014-02-24,BAJAJ-AUTO,1861.8,1864.4734683969193
2014-02-25,HINDALCO,98.8,98.42918635442521
2014-02-28,INFY,3824.85,3818.8265959222376
2014-03-04,HINDALCO,113.6,112.03092542172764
2014-03-04,INFY,3799.55,3805.1546381719527
2014-03-05,BAJAJ-AUTO,1920.65,1913.2581150487954
2014-03-05,HINDALCO,115.75,114.54988640056511
2014-03-05,INFY,3821.7,3826.318994232607
2014-03-06,BAJAJ-AUTO,1957.9,1950.245034761059
2014-03-10,BAJAJ-AUTO,2005.0,1994.936216998925
2014-03-12,BAJAJ-AUTO,1959.0,1970.9198073387913
2014-03-12,HINDALCO,114.75,116.35816525790365
2014-03-14,HINDALCO,115.2,114.75331463835506
2014-03-14,ZEEL,276.9,276.1254245001242
2014-03-18,INFY,3350.55,3363.7678860565306
2014-03-18,ZEEL,282.35,280.48353435027263
2014-03-19,INFY,3271.75,3272.3807071978695
2014-03-19,ZEEL,280.15,278.2668829660161
2014-03-20,HINDALCO,119.65,120.79585765815015
2014-03-21,BAJAJ-AUTO,1977.85,1983.0341249435212
2014-03-22,BAJAJ-AUTO,1981.1,1987.431984419031
2014-03-25,INFY,3254.4,3270.599563457382
2014-03-26,HINDALCO,125.4,124.75756813080659
2014-03-26,ZEEL,278.8,280.30909958675664
2014-03-27,BAJAJ-AUTO,2072.35,2064.9931106263225
2014-03-27,INFY,3231.05,3235.073169444815
2014-04-01,HINDALCO,138.2,137.88862579321625
2014-04-07,BAJAJ-AUTO,2022.6,2045.3485339859046
2014-04-10,INFY,3201.2,3205.5841227309506
2014-04-15,BAJAJ-AUTO,2004.4,1972.8823482374335
2014-04-16,INFY,3157.3,3171.2473966177004
2014-04-17,ZEEL,262.55,264.57411570943015
2014-04-21,HINDALCO,143.5,143.47982953156242
2014-04-25,HINDALCO,143.75,145.08408951943804
2014-04-30,HINDALCO,134.3,134.72683305302112
2014-05-05,BAJAJ-AUTO,1918.85,1915.2916688311075
2014-05-05,ZEEL,267.0,266.61619125010725
2014-05-07,BAJAJ-AUTO,1868.15,1876.4145132537446
2014-05-08,HINDALCO,136.75,137.31905917520484
2014-05-12,ZEEL,277.95,275.66464553741065
2014-05-13,ZEEL,276.35,276.82516241345184
2014-05-14,HINDALCO,141.2,143.49573309094535
2014-05-19,ZEEL,272.75,275.3617138191709
2014-05-21,HINDALCO,159.7,158.69326167324428
2014-05-22,BAJAJ-AUTO,1986.75,2000.220971226364
2014-05-23,INFY,3069.55,3074.7261082433656
2014-05-27,INFY,3134.05,3140.815666732413
2014-05-28,INFY,3173.3,3167.924934586669
2014-05-28,ZEEL,269.55,270.53316382970837
2014-05-29,BAJAJ-AUTO,1941.2,1942.859699901592
2014-05-29,INFY,2924.5,2944.398992251711
2014-06-04,BAJAJ-AUTO,2002.5,2011.2848614037084
2014-06-04,HINDALCO,160.7,159.7549232679681
2014-06-06,HINDALCO,169.25,166.9717159618079
2014-06-06,ZEEL,274.8,275.56008651482904
2014-06-09,BAJAJ-AUTO,2161.75,2139.4629716139784
2014-06-09,ZEEL,282.1,281.87726242162495
2014-06-11,HINDALCO,162.65,164.30846714622618
2014-06-11,INFY,3193.35,3208.0732250717197
2014-06-11,INFY,3193.35,3209.646330036205
2014-06-16,ZEEL,264.5,262.47240733707537
2014-06-17,HINDALCO,162.65,159.95393785882376
2014-06-19,HINDALCO,167.75,167.11084082940405
2014-06-20,BAJAJ-AUTO,2179.8,2179.171910085296
2014-06-20,ZEEL,284.45,282.2557947729236
2014-06-23,HINDALCO,165.3,166.08708171641985
2014-06-24,BAJAJ-AUTO,2221.15,2220.129936560015
2014-06-24,HINDALCO,166.8,167.07363921589098
2014-06-25,HINDALCO,166.7,166.61762424015993
2014-06-25,INFY,3211.25,3215.082422341362
2014-06-25,ZEEL,283.65,283.70816640739775
2014-06-27,INFY,3223.4,3205.435243655132
2014-06-27,INFY,3223.4,3205.979575237598
2014-07-01,INFY,3221.05,3223.1440619680957
2014-07-01,ZEEL,299.5,301.1208215503266
2014-07-02,ZEEL,297.95,298.0339474792605
2014-07-03,ZEEL,296.25,296.63118842574477
2014-07-08,INFY,3342.15,3357.5342471388876
2014-07-09,HINDALCO,170.55,174.48617729590757
2014-07-10,HINDALCO,176.25,178.93907616259455
2014-07-11,ZEEL,297.7,298.03632730335454
2014-07-16,HINDALCO,182.3,180.22352824021283
2014-07-16,INFY,3229.6,3215.8876071174486
2014-07-16,ZEEL,300.25,306.6937000831457
2014-07-17,INFY,3239.3,3302.9284783452013
2014-07-18,HINDALCO,184.6,184.46489062052092
2014-07-21,INFY,3200.7,3218.4745264845824
2014-07-21,ZEEL,299.65,298.22942702103717
2014-07-23,INFY,3349.45,3328.4410952501335
2014-07-24,BAJAJ-AUTO,2108.7,2099.2130964073735
2014-07-28,INFY,3371.1,3358.4657485502676
2014-07-30,HINDALCO,192.6,190.83628182051103
2014-07-31,BAJAJ-AUTO,2075.9,2082.127051630245
2014-07-31,INFY,3367.65,3363.391868842193
2014-08-04,INFY,3465.55,3446.670389423255
2014-08-04,ZEEL,287.45,289.5617477757774
2014-08-05,ZEEL,284.4,284.47876537697204
2014-08-06,BAJAJ-AUTO,2143.75,2148.9015336460193
2014-08-11,BAJAJ-AUTO,2129.3,2117.221629727772
2014-08-12,HINDALCO,185.4,184.2949561941035
2014-08-12,ZEEL,274.7,272.6211434743236
2014-08-13,ZEEL,269.4,269.557382318862
2014-08-19,BAJAJ-AUTO,2198.2,2189.956794371326
2014-08-19,INFY,3547.8,3558.685954867869
2014-08-21,HINDALCO,177.9,179.56661915129203
2014-08-26,BAJAJ-AUTO,2260.0,2259.1391438553046
2014-08-26,HINDALCO,170.5,167.67227401334273
2014-08-27,BAJAJ-AUTO,2280.3,2288.268550440055
2014-08-28,INFY,3598.8,3596.5561806330534
2014-09-01,INFY,3599.65,3597.650785321424
2014-09-01,ZEEL,284.5,281.33167972053684
2014-09-02,HINDALCO,174.85,175.15926323117407
2014-09-05,BAJAJ-AUTO,2339.65,2322.079062846877
2014-09-08,BAJAJ-AUTO,2359.3,2365.851264353815
2014-09-08,BAJAJ-AUTO,2359.3,2366.1127830725304
2014-09-10,BAJAJ-AUTO,2354.7,2343.7648920920233
2014-09-11,HINDALCO,173.0,174.23855505911163
2014-09-16,BAJAJ-AUTO,2302.65,2323.740242470533
2014-09-17,BAJAJ-AUTO,2320.25,2320.4883423320193
2014-09-17,INFY,3741.05,3724.1197510410693
2014-09-18,BAJAJ-AUTO,2393.45,2373.144843214504
2014-09-18,HINDALCO,163.0,163.1699520100306
2014-09-22,INFY,3650.6,3646.250630601228
2014-09-23,HINDALCO,157.15,158.54194630158656
2014-09-23,ZEEL,299.55,304.03236692017447
2014-09-25,BAJAJ-AUTO,2350.85,2366.389430840083
2014-09-25,HINDALCO,149.15,139.2288214177455
2014-09-26,ZEEL,302.4,299.1612251168783
2014-09-29,HINDALCO,159.7,157.48720767987538
2014-09-29,ZEEL,303.4,302.26636512191095
2014-10-07,BAJAJ-AUTO,2336.35,2346.4759817075264
